Student,English,Mathematics,Science
205872,48,60,48
205873,64,50,43
205874,65,79,69
205875,58,67,70
205876,54,71,76
205877,54,55,51
205878,35,46,35
205879,53,63,69
205880,54,52,54
205881,57,64,70
205882,64,92,76
205883,55,54,44
205884,45,45,41
205885,53,45,47
205886,60,71,61
205887,60,53,63
205888,53,56,64
205889,38,38,32
205890,53,45,64
205891,59,39,54
205892,56,43,37
205893,33,38,31
205894,62,76,66
205895,49,44,37
205896,50,90,79
205897,68,88,84
205898,52,43,33
205899,49,49,57
205900,56,87,72
205901,51,54,54
205902,51,35,47
205903,64,96,77
205904,51,44,45
205905,49,53,36
205906,31,25,21
205907,47,48,42
205908,0,0,0
205909,46,59,49
205910,45,42,37
205911,53,68,52
205912,56,54,53
205913,57,56,54
205914,43,46,41
205915,47,64,45
205916,58,45,42
205917,40,43,33
205918,52,37,50
205919,54,66,67
205920,64,73,74
205921,37,25,28
205922,59,45,39
205923,44,35,31
205924,48,72,56
205925,46,38,35
205926,53,50,43
205927,64,45,42
205928,51,45,32
205929,46,32,30
205930,61,85,68
205931,47,45,41
205932,48,50,39
205933,52,49,38
205934,65,70,70
205935,59,54,30
205936,59,55,56
205937,51,56,62
205938,48,57,58
205939,43,55,31
205940,56,74,66
205941,50,43,35
205942,43,32,36
205943,48,75,60
205944,49,35,35
205945,62,77,71
205946,59,74,38
205947,47,36,32
205948,42,38,33
205949,64,92,78
205950,43,38,39
205951,49,48,43
205952,47,59,48
205953,50,62,39
205954,55,67,69
205955,65,46,56
205956,43,35,28
205957,42,37,27
205958,52,57,47
205959,38,54,37
205960,60,82,80
205961,61,73,70
205962,59,64,49
205963,43,32,26
205964,52,76,49
205965,45,39,32
205966,40,61,54
205967,44,45,36
205968,50,64,54
205969,52,61,64
205970,52,58,33
205971,48,43,36
205972,55,38,33
205973,36,52,32
205974,53,33,36
205975,44,60,50
205976,49,32,35
205977,41,42,28
205978,43,48,40
205979,45,50,37
205980,55,85,82
205981,59,73,54
205982,38,38,35
205983,41,50,33
205984,49,25,31
205985,47,37,44
205986,49,73,53
205987,42,32,37
205988,35,72,79
205989,41,27,36
205990,47,26,30
205991,46,38,27
205992,56,87,72
205993,53,60,53
205994,53,53,45
205995,55,71,55
205996,51,50,49
205997,54,55,57
205998,57,72,74
205999,49,72,63
206000,47,40,32
206001,45,45,40
206002,51,41,43
206003,62,85,85
206004,59,79,76
206005,49,55,59
206006,60,45,51
206007,56,75,65
206008,47,64,61
206009,53,45,50
206010,53,65,62
206011,39,63,52
206012,52,41,35
206013,47,37,50
206014,43,45,41
206015,52,35,29
206016,0,0,0
206017,51,42,36
206018,47,43,32
206019,52,33,37
206020,50,60,52
206021,51,41,40
206022,49,55,38
206023,52,42,43
206024,48,62,33
206025,47,47,36
206026,63,66,49
206027,52,55,36
206028,53,44,39
206029,61,40,64
206030,47,33,33
206031,46,31,35
206032,48,33,30
206033,51,55,47
206034,52,44,38
206035,53,44,37
206036,48,29,38
206037,51,41,32
206038,56,50,44
206039,57,54,38
206040,62,53,53
206041,55,33,35
206042,62,39,42
206043,48,35,42
206044,44,42,38
206045,61,36,54
206046,51,30,46
206047,56,62,61
206048,51,39,40
206049,53,51,48
206050,53,47,45
206051,51,40,35
206052,63,79,82
206053,46,35,32
206054,56,46,45
206055,66,54,73
206056,67,54,65
206057,52,35,30
206058,61,60,79
206059,58,58,54
206060,50,35,37
206061,55,30,33
206062,45,50,38
206063,50,48,35
206064,53,55,49
206065,55,38,38
206066,50,46,39
206067,71,69,85
206068,51,55,42
206069,49,42,38
206070,60,43,40
206071,68,44,40
206072,57,39,54
206073,49,41,37
206074,44,47,35
206075,73,67,72
206076,58,43,41
206077,54,36,35
206078,52,58,49
206079,54,38,35
206080,65,82,68
206081,65,54,45
206082,57,47,48
206083,61,40,32
206084,65,70,70
206085,56,40,38
206086,45,35,35
206087,59,52,49
206088,57,48,48
206089,49,45,42
206090,59,54,58
206091,63,63,62
206092,72,49,58
206093,59,58,58
206094,63,68,62
206095,55,63,49
206096,55,57,56
206097,58,60,54
206098,54,47,63
206099,53,53,41
206100,39,26,28
206101,56,36,41
206102,54,51,50
206103,62,46,62
206104,51,33,32
206105,44,35,35
206106,68,60,72
206107,59,73,74
206108,64,84,82
206109,59,57,65
206110,71,83,74
206111,71,62,77
206112,65,81,90
206113,68,43,51
206114,62,55,57
206115,81,58,65
206116,54,57,41
206117,65,67,74
206118,62,68,74
206119,70,75,85
206120,45,36,32
206121,71,90,82
206122,55,54,54
206123,59,60,57
206124,47,63,45
206125,47,35,35
206126,42,42,38
206127,54,48,44
206128,54,48,48
206129,77,79,79
206130,36,42,35
206131,65,66,60
206132,60,80,71
206133,70,80,88
206134,61,54,52
206135,61,54,62
206136,53,30,35
206137,54,55,64
206138,36,28,30
206139,70,83,87
206140,58,70,62
206141,53,45,41
206142,46,51,44
206143,76,63,80
206144,53,39,48
206145,54,52,57
206146,57,74,75
206147,51,39,37
206148,69,60,72
206149,46,37,35
206150,70,55,60
206151,51,46,48
206152,60,40,48
206153,46,40,38
206154,57,53,48
206155,51,50,51
206156,58,54,68
206157,48,36,40
206158,50,52,40
206159,54,52,57
206160,60,49,45
206161,48,50,42
206162,59,45,59
206163,56,43,47
206164,72,73,73
206165,50,45,39
206166,50,39,39
206167,55,68,65
206168,54,42,43
206169,55,50,53
206170,47,39,52
206171,46,31,35
206172,65,60,62
206173,50,35,35
206174,60,50,56
206175,57,54,51
206176,56,50,50
206177,62,65,68
206178,50,62,37
206179,57,55,43
206180,50,49,42
206181,51,70,45
206182,50,46,41
206183,47,48,39
206184,70,73,74
206185,53,46,39
206186,51,43,47
206187,76,90,86
206188,64,60,63
206189,57,62,58
206190,64,75,59
206191,47,54,41
206192,52,50,39
206193,43,40,37
206194,46,53,43
206195,45,58,46
206196,50,49,52
206197,43,57,42
206198,47,53,52
206199,51,35,38
206200,50,31,25
206201,54,58,38
206202,0,0,0
206203,50,54,59
206204,44,53,35
206205,62,80,69
206206,62,67,72
206207,61,87,82
206208,65,70,77
206209,52,52,61
206210,57,53,47
206211,62,91,85
206212,37,40,37
206213,44,47,38
206214,55,55,49
206215,66,59,65
206216,66,65,62
206217,73,78,70
206218,63,65,65
206219,51,47,42
206220,51,49,49
206221,67,58,55
206222,50,42,33
206223,48,43,42
206224,63,73,71
206225,55,48,41
206226,56,53,48
206227,59,43,38
206228,54,35,41
206229,63,53,51
206230,70,71,78
206231,61,47,45
206232,46,43,46
206233,45,53,48
206234,44,46,32
206235,57,56,57
206236,44,39,30
206237,56,58,55
206238,48,50,43
206239,43,38,33
206240,66,79,75
206241,46,40,37
206242,67,59,60
206243,46,47,37
206244,56,62,43
206245,44,48,46
206246,56,47,50
206247,69,53,69
206248,65,58,50
206249,46,51,42
206250,59,42,36
206251,60,60,64
206252,52,55,39
206253,54,57,43
206254,57,44,50
206255,55,35,36
206256,51,52,39
206257,57,46,36
206258,69,70,68
206259,73,95,88
206260,44,43,32
206261,49,51,39
206262,54,52,38
206263,48,52,38
206264,59,64,54
206265,51,53,37
206266,50,39,36
206267,48,61,48
206268,49,40,41
206269,60,58,63
206270,41,40,30
206271,39,43,35
206272,49,49,54
206273,54,62,49
206274,53,57,53
206275,65,65,74
206276,40,43,29
206277,48,38,46
206278,61,80,70
206279,63,46,39
206280,63,55,45
206281,56,46,38
206282,53,54,48
206283,57,50,46
206284,81,92,92
206285,50,45,40
206286,61,69,73
206287,47,45,35
206288,51,49,43
206289,56,67,59
206290,74,66,77
206291,49,44,42
206292,67,71,74
206293,70,80,80
206294,55,45,42
206295,61,63,58
206296,67,56,52
206297,50,48,38
206298,53,55,57
206299,47,41,32
206300,55,43,38
206301,58,56,48
206302,67,83,84
206303,59,56,60
206304,49,46,41
206305,64,86,79
206306,53,55,59
206307,40,38,37
206308,45,42,36
206309,55,35,44
206310,55,57,55
206311,54,50,47
206312,52,70,55
206313,68,76,77
206314,60,55,67
206315,59,73,76
206316,50,75,69
206317,72,85,83
206318,42,47,44
206319,58,66,58
206320,50,50,45
206321,57,60,71
206322,68,88,82
206323,56,47,49
206324,67,68,70
206325,54,52,57
206326,67,73,69
206327,52,51,45
206328,67,58,72
206329,59,66,63
206330,55,59,59
206331,44,33,35
206332,42,35,31
206333,56,63,65
206334,59,59,58
206335,55,50,63
206336,45,58,41
206337,50,46,48
206338,53,50,51
206339,45,30,30
206340,56,47,37
206341,63,69,60
206342,61,57,64
206343,51,53,43
206344,51,39,46
206345,49,45,46
206346,45,40,38
206347,46,41,41
206348,74,86,87
206349,44,53,51
206350,46,47,39
206351,50,50,42
206352,42,50,40
206353,55,55,44
206354,54,39,44
206355,51,45,35
206356,35,30,40
206357,44,43,31
206358,54,52,38
206359,46,44,36
206360,51,49,40
206361,49,49,33
206362,41,40,29
206363,48,46,30
206364,47,45,36
206365,48,51,39
206366,52,59,42
206367,40,60,35
206368,70,77,81
206369,62,70,62
206370,42,58,35
206371,59,84,69
206372,58,55,41
206373,58,58,48
206374,61,78,81
206375,66,85,83
206376,76,81,79
206377,57,55,43
206378,59,50,54
206379,52,58,36
206380,53,80,44
206381,61,62,60
206382,48,38,36
206383,52,40,33
206384,63,43,50
206385,57,45,46
206386,62,67,57
206387,47,51,44
206388,48,48,42
206389,60,61,67
206390,59,56,60
206391,56,61,67
206392,58,56,52
206393,50,42,35
206394,58,73,63
206395,74,83,87
206396,70,81,79
206397,52,58,60
206398,56,47,50
206399,44,33,32
206400,41,41,30
206401,65,65,72
206402,57,48,43
206403,56,39,37
206404,66,68,64
206405,49,54,47
206406,52,45,47
206407,64,78,53
206408,69,76,78
206409,64,65,64
206410,55,51,33
206411,57,75,70
206412,47,47,40
206413,49,51,43
206414,58,74,51
206415,55,65,64
206416,53,58,51
206417,56,49,44
206418,49,50,33
206419,64,79,67
206420,55,61,46
206421,75,62,70
206422,52,53,60
206423,66,80,80
206424,83,88,90
206425,64,93,86
206426,65,63,52
206427,48,50,41
206428,71,73,85
206429,57,46,46
206430,48,45,50
206431,54,71,62
206432,60,55,60
206433,64,78,75
206434,46,39,32
206435,63,45,47
206436,50,68,42
206437,51,47,42
206438,50,43,45
206439,50,38,35
206440,46,26,30
206441,54,58,55
206442,44,35,29
206443,50,46,49
206444,42,54,38
206445,51,31,27
206446,47,35,38
206447,53,29,29
206448,63,32,49
206449,37,33,25
206450,55,53,37
206451,37,38,31
206452,53,57,43
206453,42,26,26
206454,46,46,33
206455,46,36,30
206456,53,43,36
206457,0,0,0
206458,44,36,35
206459,52,38,36
206460,54,50,43
206461,43,48,31
206462,50,42,35
206463,70,72,71
206464,57,63,53
206465,0,0,0
206466,61,52,63
206467,56,42,35
206468,49,32,37
206469,52,69,46
206470,57,75,61
206471,47,42,35
206472,51,50,52
206473,56,60,52
206474,58,47,47
206475,51,38,35
206476,70,86,65
206477,43,28,29
206478,66,65,78
206479,55,38,43
206480,63,45,38
206481,56,33,31
206482,42,30,27
206483,54,45,37
206484,50,35,33
206485,60,50,31
206486,59,57,50
206487,70,56,54
206488,55,40,42
206489,73,82,74
206490,49,43,33
206491,44,31,31
206492,70,81,79
206493,55,45,37
206494,48,30,33
206495,41,35,30
206496,49,54,36
206497,64,61,57
206498,54,68,66
206499,65,77,65
206500,65,58,54
206501,78,85,81
206502,68,79,67
206503,63,55,50
206504,78,81,82
206505,74,70,53
206506,81,93,91
206507,72,89,81
206508,60,50,52
206509,70,78,74
206510,68,90,69
206511,71,68,72
206512,67,59,49
206513,69,68,76
206514,68,73,69
206515,74,83,70
206516,66,78,70
206517,59,67,61
206518,60,63,61
206519,69,82,79
206520,58,41,60
206521,68,86,83
206522,63,52,51
206523,70,71,65
206524,68,61,62
206525,65,68,70
206526,62,62,57
206527,62,43,40
206528,79,93,86
206529,83,93,94
206530,75,85,81
206531,68,60,64
206532,60,85,78
206533,53,69,66
206534,57,46,45
206535,71,85,77
206536,60,61,63
206537,66,83,76
206538,64,58,46
206539,76,87,84
206540,69,72,74
206541,62,51,44
206542,64,79,71
206543,58,48,45
206544,57,60,51
206545,47,70,51
206546,58,53,52
206547,76,70,80
206548,66,84,75
206549,57,55,54
206550,64,78,73
206551,65,60,65
206552,76,81,79
206553,51,37,43
206554,62,61,57
206555,61,65,58
206556,69,84,79
206557,63,55,49
206558,55,56,41
206559,53,41,53
206560,55,63,56
206561,57,64,54
206562,65,66,65
206563,65,79,66
206564,56,65,71
206565,63,45,43
206566,67,68,72
206567,62,58,66
206568,53,78,62
206569,73,64,71
206570,68,68,69
206571,75,80,76
206572,62,51,52
206573,58,81,76
206574,73,81,88
206575,66,37,50
206576,65,69,72
206577,57,73,70
206578,60,63,68
206579,52,60,36
206580,74,82,80
206581,59,69,63
206582,64,45,49
206583,67,81,78
206584,58,56,58
206585,58,63,59
206586,57,48,38
206587,71,76,73
206588,60,55,55
206589,57,53,52
206590,64,74,78
206591,54,58,53
206592,71,77,71
206593,69,88,77
206594,77,90,84
206595,65,71,63
206596,61,49,38
206597,48,60,58
206598,60,40,47
206599,69,76,68
206600,65,63,59
206601,70,76,75
206602,65,50,46
206603,62,60,68
206604,55,66,67
206605,63,61,61
206606,66,63,65
206607,70,80,82
206608,73,66,70
206609,49,68,47
206610,57,61,51
206611,67,68,79
206612,64,77,60
206613,67,60,65
206614,56,58,47
206615,79,73,74
206616,69,73,75
206617,66,55,63
206618,59,50,42
206619,59,62,52
206620,56,63,64
206621,62,68,66
206622,82,75,88
206623,69,64,74
206624,57,63,64
206625,75,93,92
206626,61,77,68
206627,72,88,90
206628,60,80,73
206629,66,80,85
206630,74,90,80
206631,62,60,60
206632,58,76,78
206633,66,83,85
206634,64,69,64
206635,52,50,41
206636,48,41,33
206637,53,65,53
206638,55,57,40
206639,50,55,35
206640,52,37,36
206641,61,46,54
206642,49,40,42
206643,63,85,73
206644,70,99,93
206645,44,35,30
206646,61,52,52
206647,47,53,24
206648,50,41,42
206649,44,44,37
206650,46,38,36
206651,61,78,78
206652,50,45,45
206653,61,79,68
206654,41,36,29
206655,42,28,32
206656,48,52,39
206657,52,40,35
206658,43,30,29
206659,45,57,51
206660,51,36,36
206661,58,76,59
206662,40,32,26
206663,44,74,65
206664,58,50,47
206665,57,62,58
206666,51,44,30
206667,47,48,31
206668,41,35,32
206669,48,48,33
206670,48,38,33
206671,69,69,66
206672,56,50,50
206673,53,49,45
206674,59,66,62
206675,53,43,41
206676,38,40,31
206677,67,60,44
206678,59,49,53
206679,62,54,57
206680,55,48,39
206681,52,38,30
206682,54,45,43
206683,52,29,33
206684,49,55,48
206685,48,40,30
206686,47,47,36
206687,72,83,79
206688,35,23,25
206689,66,75,70
206690,69,46,49
206691,47,47,35
206692,46,43,30
206693,48,53,31
206694,67,59,74
206695,37,29,27
206696,39,39,30
206697,59,55,58
206698,60,55,59
206699,52,65,50
206700,64,52,62
206701,53,42,45
206702,56,46,43
206703,48,35,38
206704,42,45,27
206705,67,82,71
206706,67,80,62
206707,51,45,32
206708,58,32,43
206709,69,72,68
206710,46,35,33
206711,37,29,31
206712,49,32,35
206713,48,42,30
206714,61,54,46
206715,48,48,44
206716,72,79,77
206717,51,43,40
206718,47,39,35
206719,53,45,38
206720,50,66,32
206721,46,62,56
206722,82,94,93
206723,56,74,43
206724,54,38,38
206725,69,43,48
206726,46,33,33
206727,39,30,26
206728,61,57,56
206729,50,43,42
206730,37,56,29
206731,58,61,62
206732,61,47,50
206733,46,31,28
206734,48,35,32
206735,60,38,43
206736,40,45,35
206737,56,41,45
206738,43,40,35
206739,60,37,44
206740,48,35,29
206741,46,35,32
206742,46,35,29
206743,60,61,49
206744,50,46,44
206745,59,52,45
206746,48,54,45
206747,56,48,41
206748,55,40,37
206749,54,44,40
206750,53,35,33
206751,55,53,40
206752,65,79,78
206753,59,43,44
206754,59,53,50
206755,61,47,46
206756,59,70,52
206757,54,45,42
206758,49,30,35
206759,49,43,42
206760,65,31,51
206761,69,64,55
206762,75,84,71
206763,53,36,31
206764,55,42,39
206765,53,46,47
206766,47,31,32
206767,44,46,35
206768,51,40,36
206769,51,40,38
206770,46,41,42
206771,48,46,33
206772,64,44,45
206773,61,52,43
206774,49,36,32
206775,50,27,36
206776,48,48,37
206777,46,41,30
206778,52,48,46
206779,47,41,31
206780,48,39,31
206781,51,36,36
206782,49,42,42
206783,53,49,45
206784,58,70,59
206785,49,53,55
206786,46,37,31
206787,49,38,35
206788,44,30,27
206789,56,42,42
206790,0,0,0
206791,55,39,31
206792,59,53,47
206793,59,44,36
206794,46,50,43
206795,49,44,39
206796,51,45,36
206797,52,44,39
206798,53,52,31
206799,61,53,56
206800,69,61,51
206801,49,38,35
206802,46,41,35
206803,39,33,36
206804,47,40,35
206805,47,36,37
206806,71,84,58
206807,45,52,35
206808,55,65,49
206809,64,50,70
206810,43,44,47
206811,59,48,36
206812,48,35,40
206813,42,29,38
206814,59,60,48
206815,54,30,37
206816,50,38,38
206817,44,44,38
206818,81,75,80
206819,51,37,35
206820,45,33,26
206821,51,27,30
206822,70,60,68
206823,46,32,32
206824,45,33,35
206825,59,57,58
206826,53,38,38
206827,46,36,31
206828,48,38,35
206829,62,46,45
206830,65,58,58
206831,52,58,49
206832,51,35,30
206833,53,64,56
206834,53,35,37
206835,76,81,76
206836,43,23,27
206837,81,73,73
206838,56,33,45
206839,57,48,53
206840,52,42,38
206841,50,30,28
206842,49,50,37
206843,0,0,0
206844,51,43,49
206845,57,47,45
206846,63,44,48
206847,64,66,57
206848,66,45,62
206849,51,36,37
206850,41,37,31
206851,55,38,35
206852,56,44,45
206853,50,54,56
206854,41,29,27
206855,56,55,56
206856,58,39,44
206857,57,66,54
206858,68,65,73
206859,51,41,31
206860,37,39,30
206861,57,50,41
206862,53,66,57
206863,41,45,32
206864,65,55,59
206865,56,42,35
206866,48,44,44
206867,58,51,46
206868,32,28,27
206869,48,36,28
206870,63,60,64
206871,54,40,42
206872,51,50,44
206873,53,37,30
206874,43,37,27
206875,61,47,47
206876,61,69,66
206877,80,88,89
206878,32,29,26
206879,40,41,44
206880,67,73,70
206881,58,41,50
206882,70,70,73
206883,44,70,49
206884,43,36,27
206885,39,40,25
206886,50,28,28
206887,45,40,32
206888,43,28,29
206889,60,85,72
206890,42,33,27
206891,52,31,36
206892,46,35,29
206893,50,52,35
206894,48,35,30
206895,0,0,0
206896,39,30,22
206897,49,29,25
206898,49,45,37
206899,42,49,45
206900,49,38,42
206901,45,44,41
206902,35,35,32
206903,0,0,0
206904,50,50,44
206905,44,35,37
206906,45,37,31
206907,49,53,60
206908,43,46,43
206909,51,44,42
206910,47,38,49
206911,48,44,42
206912,47,61,52
206913,50,68,56
206914,52,52,45
206915,53,43,37
206916,38,43,33
206917,40,42,31
206918,40,48,42
206919,46,45,35
206920,49,33,39
206921,61,83,73
206922,64,55,47
206923,50,69,64
206924,41,54,36
206925,53,45,48
206926,47,48,41
206927,42,38,32
206928,54,61,48
206929,60,47,46
206930,50,33,47
206931,52,50,46
206932,51,66,52
206933,51,73,52
206934,48,57,47
206935,54,80,58
206936,53,68,71
206937,59,73,68
206938,0,0,0
206939,47,51,35
206940,41,47,35
206941,72,44,55
206942,45,36,41
206943,37,36,35
206944,56,35,36
206945,49,33,35
206946,51,59,61
206947,54,37,45
206948,50,42,44
206949,43,39,37
206950,63,46,53
206951,55,55,48
206952,62,82,54
206953,38,40,33
206954,46,39,46
206955,53,37,42
206956,52,33,36
206957,41,43,33
206958,62,57,45
206959,49,38,41
206960,49,48,41
206961,51,52,43
206962,57,50,40
206963,58,56,41
206964,60,55,61
206965,50,41,49
206966,64,78,68
206967,47,28,38
206968,36,39,31
206969,54,46,52
206970,47,41,33
206971,48,40,46
